a_0,a_1,g,v,id
15.0937,17.4815,4,14.8387,8100
4.8499,10.0056,4,3.1685,8101
48.4271,39.418,4,5.8386,8102
81.7617,22.9438,4,26.8328,8103
90.0838,68.2812,4,19.8027,8104
21.1164,99.7118,4,11.5231,8105
81.118,72.9003,4,30.6363,8106
11.6772,48.1647,4,21.6796,8107
42.3823,32.9851,4,26.9876,8108
8.73,40.8515,4,19.0234,8109
12.5507,74.6405,4,16.5064,8110
11.7043,16.3583,4,15.7049,8111
28.693,22.4232,4,15.748,8112
26.4795,86.2052,4,4.8476,8113
28.1171,58.2643,4,2.0626,8114
14.9837,15.4386,4,23.2123,8115
27.5656,38.7474,4,-6.8072,8116
87.1289,45.9521,4,3.3187,8117
69.2218,9.1923,4,1.6196,8118
41.3656,21.9218,4,12.0683,8119
46.9568,9.0257,4,21.5282,8120
86.2819,25.9142,4,12.1628,8121
54.6973,79.8726,4,-0.0923,8122
21.9031,60.0191,4,-4.7063,8123
82.4246,94.6113,4,-4.6114,8124
18.8744,76.6676,4,3.1027,8125
16.0845,85.2003,4,12.5547,8126
20.9868,7.423,4,16.7835,8127
56.1354,61.8125,4,9.1242,8128
42.1712,18.601,4,13.4113,8129
7.5024,22.6169,4,12.9369,8130
12.4275,61.9313,4,11.3039,8131
86.1589,56.1076,4,16.4491,8132
62.963,89.1422,4,5.4751,8133
24.5085,25.8952,4,20.1834,8134
51.383,38.8388,4,16.8226,8135
33.6444,39.6938,4,18.814,8136
98.9319,95.6694,4,19.5451,8137
20.4299,25.6069,4,3.4019,8138
73.2959,97.6249,4,20.8532,8139
28.0864,95.7144,4,5.4273,8140
84.3942,22.6411,4,3.044,8141
74.3963,60.388,4,11.2324,8142
58.1964,2.3788,4,6.7619,8143
31.8077,62.0989,4,17.1823,8144
10.4765,12.4457,4,5.7547,8145
79.4124,96.3114,4,1.7283,8146
98.3364,90.0996,4,16.4077,8147
90.7386,12.659,4,-0.6102,8148
26.4177,39.5461,4,30.1233,8149
39.0494,93.8848,4,17.4469,8150
96.3826,30.8075,4,23.7314,8151
5.3585,5.3036,4,2.8214,8152
45.7483,12.6715,4,19.8226,8153
56.4667,27.0728,4,19.9145,8154
73.4168,69.5407,4,24.8399,8155
5.979,76.1578,4,3.5829,8156
75.4082,66.7921,4,1.8384,8157
96.3929,33.5926,4,-1.9783,8158
33.6249,75.5615,4,1.9413,8159
56.8212,71.1819,4,-16.8331,8160
38.6216,88.4332,4,17.9627,8161
69.0796,93.1696,4,14.8439,8162
61.1326,18.1031,4,4.0656,8163
25.4479,25.2108,4,13.4024,8164
34.5121,47.6805,4,7.6336,8165
39.3902,9.0194,4,0.775,8166
7.4232,52.0324,4,-18.3577,8167
94.99,19.8045,4,8.7405,8168
66.6206,53.7239,4,9.8065,8169
2.8177,59.9513,4,14.7911,8170
48.1325,27.3945,4,10.8168,8171
91.6347,75.6214,4,-0.9118,8172
59.2762,9.919,4,28.4311,8173
82.2965,20.7772,4,10.4771,8174
28.5595,58.7766,4,0.7269,8175
12.6349,43.3757,4,22.4018,8176
47.8374,56.0147,4,-0.6093,8177
55.3474,5.5654,4,32.8307,8178
96.569,86.8868,4,15.3363,8179
60.539,39.9877,4,8.3115,8180
7.8111,7.5957,4,20.6044,8181
58.1338,79.5503,4,3.0972,8182
90.7172,56.2873,4,-1.4516,8183
15.3767,58.234,4,11.7313,8184
74.7686,45.6589,4,15.0306,8185
74.8967,26.9026,4,10.3629,8186
24.4655,92.5159,4,7.9104,8187
56.8553,93.726,4,13.4763,8188
24.9569,0.4252,4,11.0993,8189
26.2948,26.0121,4,9.9822,8190
93.0351,70.951,4,9.6229,8191
98.3231,77.7491,4,9.5663,8192
68.8748,18.735,4,0.9367,8193
76.4985,99.5385,4,25.7277,8194
77.3645,12.8766,4,3.8049,8195
45.8575,98.3644,4,-1.3287,8196
13.5062,30.3969,4,2.2077,8197
96.1387,30.9536,4,42.1274,8198
25.305,53.7429,4,7.2568,8199
11.353,15.3637,4,19.4923,8200
24.458,40.428,4,15.2012,8201
47.2211,27.3687,4,15.7428,8202
90.8889,38.5868,4,11.9732,8203
46.3936,9.1676,4,25.821,8204
59.3426,24.1679,4,17.3154,8205
35.2502,95.965,4,5.1362,8206
61.6234,22.4718,4,21.5097,8207
96.9738,2.8111,4,12.3859,8208
53.9378,29.802,4,9.0715,8209
89.9653,46.7407,4,-4.5032,8210
36.5473,38.426,4,22.9638,8211
0.6016,78.4945,4,-4.7593,8212
32.1013,19.0919,4,19.891,8213
50.6423,31.814,4,4.6703,8214
87.3006,47.0473,4,9.5903,8215
75.7349,34.86,4,-4.7389,8216
91.6892,16.9704,4,1.8802,8217
40.5871,67.595,4,4.2779,8218
34.0621,64.4368,4,19.3649,8219
74.3539,72.2978,4,-1.1974,8220
3.9091,57.0532,4,25.3632,8221
67.319,32.6954,4,2.9256,8222
35.6694,0.8805,4,-4.2655,8223
93.6999,90.0766,4,-0.3167,8224
57.0567,61.5017,4,13.8797,8225
27.2159,42.5357,4,12.2058,8226
37.7375,34.3217,4,-1.5818,8227
61.8004,50.5706,4,12.5629,8228
46.2904,46.8515,4,23.5952,8229
66.0489,69.8198,4,16.7366,8230
78.6138,58.8695,4,6.407,8231
77.4219,68.1313,4,-1.6563,8232
61.3588,64.7767,4,1.7728,8233
56.708,46.6541,4,7.8616,8234
64.9164,4.842,4,4.7966,8235
31.3122,37.1479,4,6.9368,8236
6.5513,52.1733,4,0.1239,8237
51.5509,10.0589,4,28.3173,8238
16.9923,54.3404,4,12.4665,8239
93.1508,64.8573,4,-1.3912,8240
21.0225,96.0765,4,25.9486,8241
87.7835,42.804,4,30.3695,8242
54.1832,4.3324,4,27.3793,8243
2.423,64.3933,4,37.9024,8244
42.6338,31.2984,4,-1.2896,8245
81.4245,67.0146,4,34.4866,8246
73.6344,79.7438,4,9.9401,8247
25.4533,46.4853,4,12.0522,8248
94.8789,5.3181,4,8.4195,8249
11.3253,90.2647,4,4.8765,8250
95.8766,48.3673,4,-0.0719,8251
54.5666,67.1967,4,10.04,8252
89.0126,40.7486,4,23.7122,8253
84.0761,69.5936,4,15.8458,8254
36.8445,34.5822,4,15.8018,8255
16.88,45.0424,4,-5.67,8256
48.8593,13.9452,4,10.475,8257
92.4924,65.3001,4,-1.691,8258
23.3586,51.6112,4,6.4951,8259
63.11,0.3103,4,-3.7866,8260
56.7783,4.5446,4,14.3797,8261
44.3978,28.1584,4,30.9177,8262
65.7258,9.2546,4,-2.8648,8263
34.1844,42.5146,4,7.0253,8264
74.0316,81.226,4,5.7594,8265
74.2426,19.1646,4,2.9934,8266
66.8903,47.7136,4,-4.6035,8267
73.5489,51.8617,4,8.9846,8268
54.2269,46.0798,4,-13.0086,8269
92.0973,43.0708,4,8.879,8270
95.3238,77.4458,4,5.1949,8271
40.4695,78.8538,4,17.9119,8272
32.6533,41.4724,4,10.6972,8273
98.8314,74.5067,4,1.6429,8274
50.3997,1.6643,4,5.3967,8275
88.6134,97.6625,4,-4.2897,8276
75.5761,97.1455,4,26.3329,8277
98.4694,55.1687,4,-2.6583,8278
8.0259,91.217,4,11.9394,8279
67.4818,19.3115,4,24.5668,8280
76.5344,54.3183,4,7.0887,8281
86.0026,97.8698,4,9.0524,8282
2.9512,82.9488,4,-4.5362,8283
57.154,76.0102,4,-0.1635,8284
26.2284,49.4226,4,7.5419,8285
63.0825,29.7407,4,0.9873,8286
78.0152,15.0737,4,2.2674,8287
49.3426,74.7,4,13.8404,8288
49.1794,4.3372,4,15.8301,8289
96.525,32.8171,4,8.9906,8290
30.6256,67.2144,4,5.7047,8291
67.2778,69.6926,4,2.971,8292
77.5054,91.3154,4,23.1082,8293
41.5879,31.1364,4,17.6606,8294
8.5957,95.7574,4,7.8786,8295
86.3663,79.1821,4,7.1447,8296
56.2195,44.9587,4,12.8778,8297
22.2281,40.9671,4,4.2385,8298
34.8274,28.0915,4,6.6795,8299
61.1045,18.8447,4,-3.3516,8300
74.7271,10.2747,4,6.2976,8301
77.6469,68.8585,4,6.1953,8302
3.8747,37.592,4,13.3474,8303
45.5796,25.8462,4,12.9837,8304
25.3883,85.4275,4,11.6395,8305
15.4143,24.0622,4,-3.9747,8306
96.18,10.8914,4,22.4799,8307
82.9222,7.0452,4,-7.2642,8308
76.1632,5.0072,4,15.1353,8309
7.4577,64.9622,4,-1.8886,8310
32.786,73.5784,4,12.863,8311
12.9231,9.3926,4,11.5981,8312
23.6576,29.3492,4,13.9343,8313
53.2164,33.9278,4,10.4729,8314
89.2438,82.6455,4,15.2728,8315
11.962,85.4065,4,1.4373,8316
25.7409,23.2879,4,10.1153,8317
92.2103,22.3625,4,11.4326,8318
60.6488,79.7701,4,0.475,8319
21.7928,0.1909,4,-2.2143,8320
24.7652,78.5998,4,9.7647,8321
95.1514,73.1235,4,18.1332,8322
4.2776,3.105,4,6.6386,8323
77.2315,54.2875,4,24.2412,8324
44.3273,11.9283,4,1.6921,8325
30.2388,6.9898,4,14.5626,8326
16.0867,37.2269,4,-2.3035,8327
54.6387,48.2458,4,19.714,8328
52.5079,1.8158,4,20.0853,8329
66.9361,93.2668,4,10.1494,8330
46.129,4.6211,4,3.9183,8331
36.8814,17.1902,4,13.8537,8332
13.6166,59.8813,4,8.5358,8333
37.0572,29.2426,4,29.5884,8334
16.4261,58.5521,4,20.1286,8335
14.9637,31.7882,4,21.7914,8336
97.6878,8.2834,4,3.1892,8337
40.9705,93.1725,4,4.2006,8338
57.8387,20.8115,4,0.408,8339
69.9252,98.4783,4,13.8523,8340
27.7176,87.9579,4,25.0562,8341
44.3459,69.896,4,11.8386,8342
54.7195,82.3876,4,-0.1809,8343
66.035,79.4165,4,-6.3188,8344
40.5828,46.1043,4,-2.4438,8345
78.865,51.9434,4,23.1227,8346
57.7954,36.0759,4,7.7414,8347
26.1137,15.4587,4,14.3793,8348
14.0782,30.3948,4,20.3198,8349
34.5561,95.5252,4,1.2266,8350
94.5883,12.8996,4,9.7562,8351
73.7413,99.4837,4,10.3222,8352
57.2435,91.1348,4,9.5826,8353
15.648,46.7751,4,11.6782,8354
82.4309,67.9064,4,14.8633,8355
74.915,67.1194,4,6.4105,8356
55.4054,86.5067,4,16.4813,8357
53.4656,54.2487,4,9.8024,8358
30.4419,25.9658,4,4.4353,8359
64.1947,12.3751,4,5.4757,8360
35.088,97.0829,4,3.7236,8361
68.9703,95.0745,4,12.317,8362
87.1488,50.532,4,7.3173,8363
55.7581,86.0976,4,9.5246,8364
22.9734,9.5062,4,20.064,8365
58.4049,8.8301,4,7.6362,8366
90.1901,13.6733,4,15.5799,8367
97.4723,89.7858,4,9.0935,8368
65.2882,71.2995,4,0.3584,8369
49.9584,77.5112,4,1.1458,8370
16.8032,54.7654,4,16.2011,8371
34.4703,49.7563,4,2.6315,8372
60.1531,56.6038,4,1.6075,8373
25.4311,70.7957,4,8.3752,8374
1.2252,0.416,4,12.7781,8375
34.8396,24.9307,4,3.539,8376
50.967,35.394,4,-4.7957,8377
94.001,50.8437,4,5.7266,8378
72.8248,26.0612,4,20.9613,8379
23.8152,51.9834,4,-2.1521,8380
38.7448,74.6886,4,-0.6354,8381
19.4803,21.9909,4,-11.4686,8382
60.4604,22.3657,4,13.3668,8383
39.4982,49.31,4,9.2438,8384
74.7426,97.2774,4,1.538,8385
2.3139,99.0246,4,1.4115,8386
93.1035,26.4167,4,8.1493,8387
50.6445,62.6583,4,3.3826,8388
91.8973,16.3862,4,7.9423,8389
10.519,46.8265,4,6.2506,8390
10.0311,17.5137,4,15.3355,8391
54.0607,9.4423,4,4.4819,8392
7.0169,87.4481,4,26.1395,8393
1.5191,75.7826,4,13.3052,8394
73.9376,50.3638,4,5.5965,8395
62.8662,8.9097,4,17.3059,8396
0.8991,45.0549,4,4.8809,8397
57.9254,48.6963,4,5.4671,8398
90.2874,35.6517,4,12.6282,8399
89.4654,26.0958,4,15.1266,8400
72.2137,49.777,4,10.6175,8401
76.016,74.046,4,9.4894,8402
78.5593,96.7217,4,-4.8274,8403
74.364,41.6621,4,12.5107,8404
6.4081,71.8993,4,16.2818,8405
60.9022,5.875,4,15.7202,8406
55.8512,90.9055,4,13.5367,8407
27.3928,95.0758,4,16.3495,8408
29.1456,41.428,4,13.6787,8409
77.7501,32.7343,4,4.8989,8410
18.5601,44.5385,4,7.9446,8411
63.6791,62.9449,4,12.5322,8412
58.5016,96.5238,4,6.4488,8413
53.7082,59.0254,4,14.4408,8414
74.3297,34.1757,4,9.6418,8415
20.0832,66.3123,4,10.9692,8416
12.603,74.5903,4,5.2885,8417
47.5728,43.4378,4,20.922,8418
42.8284,62.3177,4,29.1901,8419
39.9396,53.2663,4,-15.1531,8420
39.5931,90.2974,4,-6.6169,8421
56.2166,52.293,4,4.3342,8422
47.6575,48.3049,4,2.7093,8423
12.3622,87.4641,4,8.4197,8424
52.3931,32.1497,4,16.4849,8425
36.5374,77.7989,4,30.5842,8426
23.8848,53.6204,4,19.7732,8427
23.9071,67.4746,4,7.114,8428
2.7625,2.7031,4,16.4474,8429
27.242,64.0849,4,4.7497,8430
15.666,44.1347,4,-7.8368,8431
51.8062,62.861,4,27.2782,8432
4.3419,97.6742,4,12.5988,8433
78.3023,51.4373,4,3.3576,8434
44.6757,72.1294,4,12.8619,8435
20.8359,52.6344,4,-0.7161,8436
29.9598,20.1462,4,12.335,8437
73.9259,45.7142,4,12.729,8438
62.4555,15.8899,4,19.2068,8439
24.5601,16.0753,4,16.2171,8440
80.5665,28.3266,4,8.0004,8441
8.8968,18.1208,4,-17.7765,8442
99.7906,64.2625,4,10.4148,8443
59.6282,56.798,4,19.7079,8444
23.7263,48.6895,4,3.2848,8445
8.3198,92.9124,4,-1.2599,8446
43.9493,67.0553,4,20.4259,8447
68.3473,38.6987,4,14.0612,8448
45.6798,50.1456,4,14.4275,8449
2.4415,19.3453,4,5.3039,8450
1.3645,66.7065,4,-2.8896,8451
21.7558,45.8548,4,14.8492,8452
96.4058,31.1372,4,6.1244,8453
81.7372,19.3089,4,8.1552,8454
64.9334,71.0776,4,11.1692,8455
18.2397,0.1858,4,-3.3091,8456
69.1508,31.1971,4,5.3004,8457
51.1932,70.7755,4,15.2978,8458
57.4388,61.2195,4,14.7089,8459
6.6395,66.4289,4,22.3766,8460
34.1926,17.7491,4,-5.7309,8461
7.8641,75.4136,4,10.6855,8462
57.0357,22.2151,4,-10.6743,8463
30.5888,84.2913,4,22.3823,8464
49.0466,0.8674,4,-5.1801,8465
54.2154,34.9506,4,9.2625,8466
61.7147,44.9062,4,-10.7088,8467
12.2701,0.0872,4,10.4505,8468
93.4059,77.8681,4,14.8142,8469
54.3847,54.7726,4,11.4974,8470
30.2613,40.2178,4,1.2096,8471
57.0125,39.0906,4,4.1537,8472
31.5834,5.4981,4,16.6455,8473
96.0202,60.0198,4,2.0219,8474
42.5259,92.655,4,11.8839,8475
54.2329,54.2258,4,1.8779,8476
74.9401,7.9442,4,17.3013,8477
6.4485,81.577,4,13.0195,8478
75.8254,89.3001,4,20.4446,8479
30.5406,27.7477,4,-2.5127,8480
58.9514,95.0869,4,-10.3005,8481
82.571,22.4577,4,10.559,8482
20.6543,12.3921,4,14.7201,8483
39.9212,12.3504,4,6.1289,8484
14.2632,0.0272,4,18.1704,8485
8.1266,53.8632,4,19.3773,8486
4.0102,3.6102,4,2.0458,8487
40.6439,71.4095,4,18.7772,8488
5.2367,19.9393,4,-7.4153,8489
52.8988,81.2201,4,-13.2649,8490
41.4265,68.2648,4,39.7327,8491
47.8226,85.0965,4,6.4349,8492
35.991,7.9633,4,9.2828,8493
95.6556,38.0169,4,20.7803,8494
11.4565,59.6992,4,16.0963,8495
81.0224,85.4894,4,14.6175,8496
31.7439,20.177,4,12.6934,8497
62.3178,41.9974,4,10.6362,8498
87.9509,97.7293,4,15.1309,8499
65.4397,47.9299,4,17.3657,8500
46.4278,55.1282,4,15.9939,8501
88.1462,2.471,4,-10.7285,8502
93.8696,54.2489,4,12.2055,8503
69.3452,14.2928,4,13.0556,8504
8.0941,10.7802,4,21.9161,8505
71.9368,48.1278,4,-9.7457,8506
18.3606,34.1237,4,15.3037,8507
62.5283,95.1113,4,16.0455,8508
82.8029,8.197,4,17.3343,8509
97.3678,7.5679,4,20.7463,8510
92.6181,51.7412,4,8.6664,8511
97.7285,74.8372,4,7.7731,8512
82.7634,70.371,4,20.7398,8513
11.9769,41.6869,4,-7.9744,8514
85.9111,22.411,4,27.0329,8515
45.0612,81.1176,4,-4.5258,8516
47.9183,14.6014,4,20.4185,8517
89.8048,50.8376,4,13.1493,8518
71.9903,60.9473,4,6.6467,8519
73.2863,50.5669,4,2.1651,8520
20.0962,52.7495,4,3.4521,8521
99.9473,35.6997,4,12.3039,8522
91.6114,52.4245,4,10.2469,8523
32.3684,6.2832,4,22.6806,8524
91.0043,4.819,4,16.0287,8525
76.2548,17.4834,4,6.6081,8526
54.5418,39.1726,4,17.833,8527
2.9475,65.1849,4,1.973,8528
93.4958,87.8212,4,23.7869,8529
36.4285,36.1909,4,15.1547,8530
23.9935,91.0291,4,31.5592,8531
13.2135,67.345,4,-4.811,8532
33.8123,26.1075,4,7.9857,8533
20.9609,7.4182,4,23.917,8534
69.4417,92.9384,4,1.7841,8535
10.4475,46.8427,4,12.8474,8536
38.2849,70.2224,4,6.0254,8537
84.0275,67.2419,4,10.4611,8538
64.8502,37.1568,4,14.0129,8539
60.9999,15.2883,4,5.7761,8540
4.9355,90.413,4,6.805,8541
46.0667,16.9621,4,17.5676,8542
12.7823,94.9044,4,35.9837,8543
87.5778,76.2623,4,4.4894,8544
74.2862,26.0225,4,-0.8966,8545
55.1879,83.0268,4,1.0397,8546
65.9593,17.6786,4,4.6088,8547
17.8994,61.399,4,1.1724,8548
7.9073,52.1325,4,9.8138,8549
70.4698,93.8035,4,-1.0718,8550
69.388,62.4399,4,3.6029,8551
92.47,13.6188,4,0.5672,8552
89.4631,14.0758,4,1.0913,8553
6.725,99.6651,4,-5.1758,8554
22.719,45.8606,4,14.5108,8555
20.3512,85.9961,4,3.736,8556
31.9065,5.2698,4,7.9209,8557
23.1497,54.2018,4,20.5834,8558
5.1425,15.1547,4,14.8545,8559
47.6091,79.377,4,1.3659,8560
52.1197,16.5319,4,-2.9107,8561
10.5337,90.3577,4,13.636,8562
46.6693,36.3975,4,12.7047,8563
45.7402,38.1271,4,14.4177,8564
55.5612,4.5355,4,-3.8012,8565
49.7754,43.7204,4,16.1997,8566
18.3793,4.2228,4,1.785,8567
91.8806,56.8332,4,-3.0128,8568
90.6906,72.1009,4,12.5919,8569
57.1803,94.2037,4,27.2243,8570
63.8734,82.7074,4,9.6286,8571
92.5163,8.6751,4,26.9768,8572
89.9158,66.6184,4,17.0017,8573
5.0413,81.3395,4,-0.4056,8574
4.9187,5.8857,4,12.0937,8575
34.7217,49.1955,4,-6.3445,8576
77.9032,32.4811,4,20.17,8577
21.7629,76.3456,4,28.4621,8578
37.6457,43.2992,4,35.2498,8579
12.3324,60.8521,4,1.7619,8580
21.4917,97.3286,4,20.6637,8581
43.6584,83.7686,4,-16.4925,8582
27.1868,99.2945,4,7.062,8583
14.3653,44.7586,4,16.7134,8584
8.0816,8.0892,4,5.2107,8585
8.0377,97.4853,4,27.0456,8586
54.4104,46.236,4,4.2206,8587
40.902,45.4632,4,-9.2065,8588
35.7991,92.2828,4,-10.1394,8589
10.7063,26.793,4,22.5458,8590
34.6403,91.9215,4,13.3988,8591
42.7007,21.7784,4,12.8005,8592
93.941,55.4817,4,1.3354,8593
29.5055,47.201,4,15.5348,8594
22.5804,68.2614,4,8.504,8595
53.9454,2.3584,4,16.3767,8596
23.3485,46.2938,4,3.3439,8597
11.4212,66.2758,4,-7.419,8598
17.4761,46.6859,4,14.0607,8599
83.9755,31.6559,4,15.0122,8600
65.1449,15.8555,4,5.0623,8601
50.2872,66.1397,4,12.3585,8602
14.8581,15.6928,4,14.4692,8603
98.9457,75.7395,4,17.3293,8604
86.2632,11.9082,4,5.7433,8605
55.89,64.4194,4,26.2884,8606
12.2186,15.4802,4,-9.699,8607
12.6726,24.0446,4,21.7072,8608
5.4614,24.4908,4,13.6049,8609
83.8597,9.953,4,-0.9459,8610
34.2413,24.6657,4,21.0985,8611
1.7576,71.9619,4,15.5469,8612
90.0856,29.5526,4,11.5565,8613
78.9554,9.5188,4,2.1199,8614
74.674,32.789,4,-9.7474,8615
15.9693,57.8409,4,17.1795,8616
83.7106,89.0267,4,4.3038,8617
85.7991,24.879,4,19.1704,8618
47.4972,48.363,4,4.9967,8619
86.7171,12.2764,4,-7.348,8620
98.5193,69.2379,4,10.0233,8621
18.4883,15.613,4,8.6008,8622
62.5342,0.3286,4,11.5103,8623
30.903,25.3142,4,17.162,8624
62.7536,90.8167,4,5.4978,8625
30.4354,80.9622,4,11.8898,8626
1.2841,78.5694,4,20.7404,8627
66.4164,47.3786,4,14.6851,8628
43.9779,83.272,4,-9.3519,8629
36.7764,70.3757,4,-3.8767,8630
18.3611,44.1268,4,3.7398,8631
48.8454,10.4263,4,-0.7993,8632
15.3432,20.0041,4,16.3515,8633
5.5352,26.5766,4,30.254,8634
6.745,88.3491,4,2.4185,8635
27.3321,95.3352,4,13.8605,8636
67.4228,11.7975,4,-8.5413,8637
33.5588,29.8184,4,7.0861,8638
2.7519,64.483,4,20.5618,8639
2.2965,16.634,4,11.2953,8640
59.4443,94.3226,4,-5.5923,8641
92.4062,40.3368,4,15.4323,8642
49.5031,75.0309,4,12.1668,8643
31.1757,65.5727,4,12.9342,8644
73.7999,88.8762,4,6.8626,8645
26.9848,20.3622,4,-1.7201,8646
46.107,89.9081,4,7.5743,8647
38.3924,89.4103,4,18.1923,8648
51.0556,77.6495,4,28.385,8649
66.4502,35.7135,4,23.8094,8650
78.8806,38.9266,4,5.7837,8651
88.833,21.5685,4,9.0974,8652
79.8343,77.1778,4,2.9977,8653
41.5472,85.7886,4,40.6168,8654
97.5215,38.8266,4,13.1431,8655
48.8557,3.6212,4,26.3817,8656
8.2992,88.2944,4,-0.386,8657
45.9677,73.3572,4,-4.4123,8658
7.0575,89.8831,4,12.6008,8659
76.6338,97.1178,4,3.0173,8660
97.3685,62.1265,4,2.6951,8661
66.2047,40.3409,4,-4.3539,8662
29.5317,86.5393,4,-3.0038,8663
3.1581,0.352,4,4.2261,8664
58.2178,60.1266,4,20.4668,8665
89.4576,98.3399,4,-2.1221,8666
52.123,11.1069,4,3.2672,8667
86.0591,5.5416,4,7.0059,8668
84.8903,73.0184,4,28.8839,8669
98.4662,39.3004,4,-11.8366,8670
1.8934,29.3898,4,-2.3308,8671
27.9515,67.7155,4,11.3148,8672
4.6143,69.5411,4,10.401,8673
62.312,39.9097,4,5.7529,8674
25.1796,47.772,4,4.7978,8675
50.4454,3.8682,4,22.5613,8676
11.5198,92.7124,4,22.893,8677
95.3276,70.4247,4,-5.2255,8678
31.0358,2.8053,4,6.5492,8679
28.1109,61.796,4,-4.9817,8680
18.8487,11.2826,4,27.2714,8681
97.2905,13.3533,4,5.565,8682
69.1822,98.3004,4,18.4856,8683
98.108,29.8475,4,5.006,8684
28.6451,25.7852,4,9.37,8685
74.2514,74.9287,4,13.3641,8686
3.2701,48.3874,4,16.4855,8687
93.6308,13.7972,4,9.8534,8688
42.9459,90.2957,4,6.3733,8689
44.5096,88.1993,4,13.1324,8690
76.5964,23.2152,4,17.0631,8691
87.3671,44.6152,4,10.8964,8692
9.4635,66.617,4,21.2169,8693
59.5195,61.8128,4,6.7557,8694
54.7977,55.2571,4,-0.0191,8695
57.1918,88.1919,4,31.4891,8696
43.3049,67.3834,4,2.0185,8697
51.1081,81.7558,4,15.2979,8698
34.2339,43.3826,4,7.1089,8699
38.3317,80.4554,4,5.4127,8700
58.659,66.8103,4,22.9505,8701
82.3326,35.7675,4,2.9651,8702
12.9808,56.0034,4,8.5753,8703
67.3408,46.3228,4,7.1861,8704
52.2323,94.4931,4,1.1067,8705
38.1623,47.1009,4,25.8498,8706
59.0846,40.5562,4,-2.7202,8707
17.0904,81.6395,4,-4.8001,8708
13.3695,99.9652,4,25.1655,8709
42.9161,74.046,4,16.5174,8710
13.478,26.7691,4,16.0037,8711
12.8784,37.4014,4,-7.852,8712
71.0577,43.6726,4,-5.1161,8713
44.5665,15.0231,4,-0.1181,8714
39.4351,17.8668,4,0.5766,8715
71.4202,56.9158,4,29.9461,8716
46.3709,22.5525,4,18.9902,8717
34.5669,66.7483,4,7.8613,8718
38.4106,64.5732,4,0.2715,8719
55.3089,52.0363,4,15.2976,8720
84.7704,3.5204,4,12.9764,8721
66.8016,71.0139,4,6.6871,8722
28.8582,92.592,4,2.6567,8723
13.1879,15.5923,4,3.2241,8724
27.8731,86.9037,4,7.5649,8725
58.1324,75.9018,4,19.0598,8726
71.211,4.0141,4,18.6991,8727
69.8525,36.0222,4,19.1749,8728
67.1964,49.1537,4,-3.0233,8729
91.1455,22.4573,4,21.7913,8730
40.4908,96.3581,4,21.7438,8731
38.4175,56.848,4,7.7793,8732
81.7544,14.544,4,-1.0099,8733
98.6766,54.7447,4,8.9386,8734
13.9808,6.5222,4,25.688,8735
88.2311,26.4337,4,4.3,8736
74.2493,26.4373,4,31.3056,8737
68.6912,44.5129,4,13.1123,8738
49.443,21.8966,4,11.7321,8739
81.1547,9.9985,4,-13.4292,8740
96.2234,53.3865,4,21.6087,8741
54.9495,25.6676,4,21.0213,8742
66.6282,73.7961,4,-11.4898,8743
55.299,34.4457,4,18.5063,8744
96.794,55.4175,4,2.0439,8745
45.3279,59.4551,4,24.2825,8746
87.2536,75.9763,4,0.8355,8747
2.2221,8.8034,4,0.5702,8748
11.3011,24.2227,4,-2.7308,8749
42.2885,3.596,4,7.7344,8750
76.5754,74.2781,4,-1.3337,8751
13.804,37.0265,4,9.0871,8752
41.8415,71.4188,4,-2.4482,8753
35.7783,87.8392,4,11.5503,8754
37.3152,26.4055,4,0.9446,8755
58.0676,38.3472,4,6.1394,8756
9.9622,40.4691,4,23.0367,8757
38.9934,22.2477,4,20.2319,8758
73.0512,29.7589,4,1.268,8759
29.4366,66.8015,4,12.8795,8760
42.1543,96.133,4,12.7945,8761
28.5646,96.0769,4,31.9003,8762
76.4455,55.3603,4,1.1989,8763
10.7623,12.5036,4,1.4915,8764
9.6652,8.6403,4,9.0948,8765
79.0468,12.4028,4,21.5942,8766
6.9407,11.3052,4,6.4337,8767
61.8166,29.1398,4,21.2007,8768
68.25,36.1566,4,18.6505,8769
47.094,77.6867,4,6.8627,8770
58.2544,13.0652,4,13.8197,8771
56.8704,18.1078,4,-6.8365,8772
75.2758,14.0997,4,15.0873,8773
78.9124,97.0862,4,-2.4859,8774
51.5398,12.265,4,28.5284,8775
63.8365,91.4554,4,14.9805,8776
6.6456,55.5712,4,21.7011,8777
72.0744,63.1408,4,23.0771,8778
40.7495,0.383,4,20.7561,8779
35.8014,11.3763,4,20.3187,8780
38.1659,41.8467,4,23.9118,8781
84.5205,73.8161,4,19.0901,8782
16.0712,98.7853,4,12.9777,8783
14.845,36.6752,4,21.8132,8784
12.1239,57.564,4,3.369,8785
46.2826,12.635,4,12.6104,8786
57.6521,47.9245,4,21.8333,8787
91.6428,97.0351,4,-0.993,8788
71.8463,46.4338,4,-12.3445,8789
33.8663,54.0537,4,13.7416,8790
64.6403,49.9626,4,25.2982,8791
15.7128,79.1526,4,5.2646,8792
74.8801,11.9739,4,22.7457,8793
60.9243,90.5198,4,10.7977,8794
76.8386,19.1074,4,6.5395,8795
83.6606,80.0384,4,17.7777,8796
11.8592,42.3984,4,2.7238,8797
84.9021,11.8754,4,-12.4906,8798
22.3893,15.7214,4,1.4516,8799
3.8253,83.0781,4,-5.7598,8800
25.0012,38.3159,4,10.1725,8801
39.298,57.0577,4,23.5757,8802
