a_0,a_1,a_2,g,v,id
66.3026,63.2063,1.7295,4,8.1162,8936
48.0565,43.7774,9.3757,4,10.6604,8937
66.6476,23.1967,16.4183,4,13.8977,8938
87.6758,4.0371,3.4002,4,19.1598,8939
33.2368,27.1989,35.7072,4,-14.9293,8940
46.2843,33.0756,50.6684,4,13.7092,8941
22.8867,5.9246,70.7791,4,9.7392,8942
88.2605,58.6953,73.681,4,2.6634,8943
81.5408,75.4682,0.4639,4,22.4555,8944
97.7619,4.5881,19.3019,4,12.9233,8945
28.1443,37.0606,43.7464,4,3.3417,8946
58.672,95.2364,18.196,4,20.4714,8947
7.2027,16.5554,39.5608,4,2.7337,8948
2.0908,24.7226,9.5246,4,-2.6867,8949
15.6289,87.2406,86.6066,4,19.8873,8950
94.2056,36.9095,42.506,4,12.9073,8951
79.9723,14.5522,81.7476,4,15.3694,8952
68.7386,70.7251,51.1845,4,21.3856,8953
16.3335,76.7847,14.3538,4,15.4492,8954
9.362,24.5149,33.567,4,24.5986,8955
46.8741,53.4181,21.8665,4,21.1882,8956
37.9977,68.0017,90.5218,4,-3.292,8957
29.8107,83.6732,60.2256,4,-3.7435,8958
27.239,16.833,19.0869,4,1.6113,8959
59.4409,77.6231,81.5172,4,2.9464,8960
91.4719,78.1304,96.3478,4,3.004,8961
12.3317,26.1954,25.4363,4,0.116,8962
75.4347,68.3271,65.8423,4,8.3105,8963
97.5431,13.4375,60.1978,4,-10.0939,8964
38.7255,76.4176,92.3243,4,2.9937,8965
60.0318,76.2824,38.5402,4,9.432,8966
44.1644,87.0158,95.866,4,14.5266,8967
94.7936,34.1727,84.1903,4,13.714,8968
32.7885,69.2747,8.3768,4,1.2306,8969
26.396,24.6027,38.4361,4,14.6401,8970
6.0691,34.9839,74.7265,4,16.6925,8971
57.8882,97.3969,18.4342,4,13.5107,8972
81.0274,45.8104,96.8509,4,20.6669,8973
40.9372,98.9987,3.8704,4,5.0844,8974
48.2932,86.7313,54.4407,4,-0.1648,8975
0.2828,19.6962,72.5991,4,23.5385,8976
98.4685,96.6716,35.9592,4,10.9706,8977
45.9332,34.9116,19.7306,4,-7.904,8978
98.7259,87.8462,87.2788,4,-12.6031,8979
96.6621,30.1882,46.6786,4,12.8629,8980
58.9643,24.0335,46.4456,4,17.6073,8981
2.7742,15.7192,60.5182,4,7.4212,8982
46.3101,6.8102,84.4154,4,29.8244,8983
63.9997,64.5913,67.2537,4,12.1712,8984
15.4813,72.1423,47.1292,4,17.7422,8985
43.5455,17.1732,73.3642,4,-1.586,8986
53.1223,35.1335,83.6677,4,11.3595,8987
20.8674,6.7708,19.3129,4,-6.3533,8988
37.6534,74.9228,32.3262,4,-4.9299,8989
22.7402,4.0625,22.35,4,11.6524,8990
12.1691,73.2744,63.6761,4,-4.2522,8991
6.5959,28.4587,57.507,4,17.7873,8992
62.5593,61.6728,30.9099,4,12.9468,8993
60.8862,39.6007,48.2574,4,-3.9442,8994
45.4344,24.4311,67.6149,4,5.1295,8995
64.496,31.3815,50.3088,4,3.2696,8996
98.8217,78.0278,46.4631,4,9.5197,8997
39.2802,3.0375,38.2485,4,12.7667,8998
56.5831,53.4937,56.1224,4,17.5899,8999
99.6529,91.1982,38.9151,4,19.2866,9000
81.5985,23.7993,56.4301,4,-2.7245,9001
13.2459,1.279,4.1395,4,0.7696,9002
54.4225,2.4667,82.3385,4,9.823,9003
80.0622,32.7183,13.2029,4,3.5257,9004
78.1306,13.0314,58.455,4,11.9788,9005
12.1819,15.1043,77.0929,4,9.2309,9006
94.3821,35.2506,14.5645,4,9.1189,9007
21.926,3.9144,49.9143,4,11.4365,9008
32.3647,84.1013,33.8081,4,21.5473,9009
73.9341,13.9384,29.3115,4,5.607,9010
60.6418,81.4709,77.34,4,11.5592,9011
49.2575,69.8649,88.419,4,-0.5073,9012
26.361,11.4518,33.0747,4,-2.8904,9013
26.4906,24.9289,47.8868,4,-4.8977,9014
79.985,39.8743,45.6927,4,-4.2448,9015
1.3749,15.5982,28.1922,4,11.5999,9016
28.4761,33.7067,65.6976,4,-0.5795,9017
19.9182,49.3697,75.0521,4,-15.9102,9018
28.3481,98.4309,34.0309,4,11.2734,9019
68.228,30.0083,74.4876,4,-3.7846,9020
66.7689,85.7195,48.3059,4,14.8424,9021
29.8617,55.7182,52.7087,4,14.7145,9022
2.9306,32.9043,4.1423,4,-18.4538,9023
97.0305,68.8239,19.3929,4,10.2363,9024
83.378,94.0599,74.011,4,3.1494,9025
16.3789,18.0961,24.8089,4,9.9197,9026
97.8615,83.009,55.262,4,8.0157,9027
53.5758,64.8402,2.3371,4,-15.3435,9028
61.0728,50.4833,29.637,4,17.5777,9029
78.5049,30.1014,27.9174,4,1.9787,9030
59.6361,68.6689,87.22,4,-3.2898,9031
59.8983,56.4352,93.2969,4,0.8293,9032
3.6895,52.9491,18.9705,4,3.9022,9033
20.8534,39.4909,63.8424,4,-10.5836,9034
86.864,56.9315,93.5763,4,7.2309,9035
23.6634,75.102,63.0359,4,13.9841,9036
76.1897,92.2599,33.9284,4,23.4889,9037
14.5676,72.2295,6.6585,4,22.2425,9038
55.033,0.6904,8.5402,4,-12.5604,9039
49.9647,17.7395,21.5627,4,-8.1863,9040
16.0706,3.1409,20.7506,4,-10.0193,9041
35.5172,76.1284,17.0306,4,-1.4861,9042
59.3599,13.9895,11.8624,4,12.1388,9043
41.668,2.1223,78.19,4,8.8611,9044
19.3568,32.6469,74.7563,4,22.3925,9045
59.3156,21.002,59.8535,4,0.2508,9046
71.3277,69.2751,65.8202,4,5.3514,9047
84.1915,92.5658,69.6232,4,-4.123,9048
36.0566,46.633,48.2375,4,-5.6576,9049
81.8918,4.6321,55.27,4,10.0437,9050
22.4982,57.1045,37.6237,4,2.6193,9051
95.8628,56.2848,34.3377,4,0.8489,9052
73.351,67.4315,14.4878,4,19.8013,9053
2.4843,86.9678,1.4103,4,0.6033,9054
81.7508,96.1315,76.3835,4,16.6759,9055
95.18,84.3573,90.7775,4,12.2981,9056
18.4824,53.5347,67.3014,4,19.4734,9057
16.0432,64.4719,78.0312,4,15.1991,9058
38.913,93.3345,47.8109,4,16.3116,9059
3.8509,37.9053,87.4232,4,0.8233,9060
94.6826,59.7312,16.2339,4,14.3727,9061
39.8582,99.2704,47.7542,4,0.3112,9062
42.0835,65.0893,49.7374,4,-9.3858,9063
96.2641,44.5147,85.9613,4,11.5666,9064
11.3839,70.6208,53.2306,4,14.0649,9065
57.176,41.3098,54.0464,4,7.231,9066
34.8031,25.6259,63.5223,4,23.4974,9067
68.9707,11.7585,6.9938,4,23.8616,9068
12.5558,23.2307,7.4544,4,11.9891,9069
67.125,36.3936,0.3985,4,14.281,9070
80.3105,51.1746,47.4301,4,20.2397,9071
62.999,15.5341,82.8816,4,-10.3698,9072
8.4333,79.6365,64.2524,4,9.9191,9073
88.9106,3.6225,33.0697,4,15.7951,9074
33.7896,69.0969,68.9074,4,7.4209,9075
33.5427,87.3219,7.8743,4,0.6934,9076
2.4886,32.4419,55.9078,4,32.0815,9077
65.3047,15.3299,47.1285,4,-10.099,9078
41.1599,34.4864,37.1511,4,7.129,9079
57.6592,83.4571,48.1973,4,1.9149,9080
56.1579,9.3287,30.6846,4,10.5691,9081
62.7878,23.1595,59.0614,4,9.5429,9082
14.0173,16.8713,6.5237,4,21.2666,9083
69.7931,66.6359,5.8256,4,7.8034,9084
19.6783,13.8788,92.3907,4,26.7492,9085
78.7616,39.8339,79.387,4,17.868,9086
21.0906,89.1441,59.8437,4,12.0905,9087
24.4979,96.9097,19.3612,4,23.3053,9088
97.6221,3.4184,71.3295,4,11.3143,9089
85.7287,63.3894,89.7618,4,13.0974,9090
54.7981,25.1306,66.1281,4,23.1698,9091
31.85,70.6665,58.9386,4,-3.9836,9092
42.5021,58.5027,27.3088,4,22.4118,9093
40.8139,88.2353,2.7962,4,5.8738,9094
27.5943,87.1277,37.8129,4,-1.6262,9095
60.7053,59.3079,76.47,4,19.7724,9096
64.0514,82.1583,25.841,4,20.0264,9097
69.8176,99.6412,84.1418,4,16.3333,9098
53.7133,30.4823,32.6343,4,10.965,9099
76.8225,3.9342,5.9689,4,-7.4135,9100
96.7683,46.6747,41.7045,4,12.8631,9101
11.3372,69.6814,53.8871,4,10.8403,9102
27.0244,72.6101,47.4194,4,9.7899,9103
60.4536,42.9436,25.5405,4,1.1175,9104
69.9039,84.943,78.8527,4,8.3966,9105
37.5007,92.1878,34.6153,4,-0.1191,9106
34.8959,18.7192,66.75,4,11.4816,9107
83.0568,50.7188,92.7847,4,21.5475,9108
42.6824,73.9378,11.0137,4,6.3793,9109
93.3184,14.4682,52.1968,4,6.8762,9110
0.935,91.7983,60.5012,4,17.4849,9111
44.647,36.7648,6.4261,4,21.8756,9112
15.2247,2.6418,11.1204,4,14.3172,9113
20.2089,49.1422,90.9366,4,12.8748,9114
95.7792,28.2735,60.3933,4,14.4121,9115
1.6076,48.9466,23.2751,4,14.3048,9116
99.8985,35.0219,71.2928,4,5.5332,9117
91.5695,42.6673,13.4383,4,-7.206,9118
23.6954,82.185,44.5037,4,13.0518,9119
85.5176,10.9282,6.3653,4,0.6388,9120
20.5128,41.7859,80.2753,4,12.0672,9121
64.4495,67.2047,46.0007,4,32.3364,9122
16.6256,82.5376,84.9861,4,11.4764,9123
82.9557,83.0277,34.2847,4,-10.9875,9124
20.1325,46.6411,28.719,4,22.8301,9125
70.0268,27.3097,30.6441,4,16.056,9126
92.7593,95.0878,80.1695,4,-8.5012,9127
38.2878,25.4545,41.5874,4,0.2812,9128
69.4745,25.3321,24.1349,4,5.7957,9129
93.4885,2.4758,81.4047,4,21.5603,9130
83.2966,25.3213,82.6388,4,4.3029,9131
98.355,59.5498,36.5011,4,16.7797,9132
43.154,49.6622,7.0394,4,-0.903,9133
35.2857,17.2928,88.4378,4,-2.5385,9134
63.1347,32.0216,29.829,4,9.7007,9135
97.0202,56.849,93.0997,4,2.2642,9136
80.1197,5.7277,1.5223,4,-0.4006,9137
36.9108,8.5075,99.9028,4,9.3959,9138
3.915,87.7205,41.8635,4,4.2248,9139
18.2909,5.1226,95.7246,4,4.3085,9140
5.9284,81.8663,83.1847,4,22.4251,9141
35.8386,3.6697,78.9378,4,11.2697,9142
34.112,56.6787,13.0397,4,8.9526,9143
59.6468,16.7862,5.3989,4,1.9906,9144
14.693,32.138,43.1134,4,8.1413,9145
2.716,30.6461,6.4947,4,11.226,9146
10.3146,57.3641,11.1026,4,12.0504,9147
31.0653,46.5683,36.6221,4,10.3182,9148
8.7053,5.0184,23.3804,4,17.3829,9149
71.3743,72.1921,78.6187,4,2.0023,9150
72.5185,12.985,9.2769,4,16.063,9151
42.8132,7.3357,50.7743,4,-2.875,9152
43.8345,50.5556,9.132,4,9.8004,9153
23.2316,97.887,84.298,4,3.9107,9154
13.8571,4.9733,93.3345,4,9.7257,9155
44.0865,39.6826,10.3264,4,7.2658,9156
22.5141,67.369,45.845,4,9.8338,9157
23.1132,75.1876,5.2373,4,13.3307,9158
17.7952,42.3164,58.181,4,-12.5023,9159
85.6178,68.199,93.2328,4,-0.4683,9160
13.4891,45.5914,79.7978,4,-2.0596,9161
1.4567,35.6702,13.4365,4,27.0119,9162
96.1024,89.1681,95.427,4,17.8982,9163
68.561,86.1294,6.4223,4,-3.1602,9164
59.7613,58.2956,34.8591,4,11.1454,9165
52.6286,13.9081,57.5079,4,0.6362,9166
92.1582,21.3549,66.8518,4,-5.2136,9167
21.0027,14.1,23.3829,4,5.5712,9168
63.9171,18.4465,19.1536,4,6.1322,9169
21.8075,64.301,95.106,4,18.1198,9170
83.01,16.3854,77.494,4,5.3569,9171
39.7422,63.5341,20.4992,4,25.1539,9172
82.1651,53.2176,92.0998,4,-6.2988,9173
41.6167,11.8027,74.0434,4,12.5598,9174
77.2187,60.2819,56.3564,4,13.6795,9175
25.5862,25.3887,0.6016,4,9.4584,9176
64.2008,9.1669,57.9306,4,7.1126,9177
22.9721,43.5019,87.4895,4,1.7257,9178
25.3267,36.1893,92.6311,4,0.8029,9179
49.291,85.2968,9.0498,4,22.0308,9180
82.2887,89.1913,65.7203,4,1.833,9181
99.5081,45.7109,6.9755,4,3.4584,9182
88.1842,34.4555,8.577,4,18.8562,9183
65.3139,31.7689,62.1026,4,-4.7166,9184
69.1582,8.0771,8.2682,4,7.9027,9185
34.3895,31.563,81.5814,4,20.3897,9186
83.7707,4.3584,14.0191,4,9.669,9187
12.5199,66.2331,43.8077,4,-7.0516,9188
87.9166,35.9078,4.5535,4,11.4927,9189
82.4678,20.2733,34.0767,4,-11.2938,9190
81.1375,35.7874,73.4678,4,13.219,9191
2.6572,75.4424,92.3754,4,10.7553,9192
69.557,22.6481,23.5217,4,16.8526,9193
44.752,57.5122,89.9598,4,0.9276,9194
1.2895,21.6802,68.2624,4,19.1817,9195
63.8866,68.4219,21.5496,4,6.0958,9196
37.8961,16.2755,50.4968,4,-0.6571,9197
11.5865,5.2928,79.3076,4,6.7823,9198
88.3184,90.8315,90.7271,4,9.8858,9199
66.1933,71.2895,51.7573,4,14.6797,9200
5.3517,4.5078,60.3123,4,32.4001,9201
5.8291,41.9905,91.756,4,14.1085,9202
28.4457,64.8812,82.6538,4,15.5872,9203
39.0664,49.0424,92.2884,4,20.504,9204
33.1077,84.4131,35.6752,4,-4.913,9205
48.9513,65.1897,28.1799,4,3.8672,9206
91.4203,24.4467,9.752,4,8.5612,9207
37.7801,10.4274,26.2595,4,18.2566,9208
29.0762,82.9836,70.6643,4,11.5224,9209
25.0125,23.0702,13.9769,4,9.3906,9210
66.0165,52.651,31.0544,4,9.8072,9211
27.1428,91.2912,46.8065,4,6.5876,9212
54.6058,44.1027,27.1775,4,16.237,9213
58.8536,67.4561,56.9715,4,2.7988,9214
99.0652,13.6468,21.8705,4,6.1808,9215
44.1644,79.6395,4.0897,4,-3.6937,9216
72.1365,21.9423,25.9679,4,15.4442,9217
57.3444,26.3753,38.3705,4,9.8217,9218
43.0567,16.7102,57.5662,4,22.7551,9219
35.1077,68.1083,79.7795,4,12.5753,9220
54.4367,22.0629,58.503,4,25.7535,9221
72.4657,68.3189,92.6753,4,4.5377,9222
89.989,92.6568,30.1162,4,16.759,9223
30.3912,11.387,93.6574,4,-6.4167,9224
91.2604,10.9018,28.8578,4,11.2223,9225
50.5507,97.1399,10.631,4,9.8015,9226
22.665,31.7033,62.8828,4,-10.2296,9227
16.703,56.6565,74.4179,4,10.2903,9228
54.5417,12.9833,57.0122,4,3.0709,9229
38.367,79.9472,51.9705,4,11.7714,9230
1.5245,36.974,33.8611,4,19.5268,9231
60.2412,93.9927,89.385,4,11.355,9232
18.6514,96.5683,95.696,4,4.3273,9233
57.9439,75.7925,18.7838,4,21.5258,9234
95.0056,36.1255,42.0091,4,10.5239,9235
40.0841,30.6216,12.4611,4,16.6359,9236
60.6634,77.2664,15.8376,4,-2.3756,9237
59.3144,29.2164,36.9116,4,-6.2858,9238
4.214,61.5009,71.3885,4,5.6996,9239
89.5646,38.8113,85.026,4,4.8637,9240
7.2993,42.6046,40.1101,4,7.2749,9241
83.4853,46.796,48.2864,4,9.1459,9242
4.9165,0.6582,98.428,4,12.2214,9243
72.1914,44.8189,14.179,4,-12.8634,9244
9.1348,26.6317,94.9183,4,7.7634,9245
99.8015,16.1092,84.5964,4,-5.4653,9246
32.3068,71.0396,28.5785,4,31.0149,9247
67.3404,75.7582,54.8529,4,7.0502,9248
4.6173,36.3262,79.46,4,1.6952,9249
40.3112,3.3491,96.6046,4,12.1727,9250
63.117,12.5059,75.5818,4,4.4751,9251
36.038,89.8009,45.2997,4,-0.2181,9252
6.7918,25.9096,18.2558,4,-1.5874,9253
4.8886,74.8466,2.3203,4,1.6338,9254
86.1962,40.7755,54.4462,4,14.0253,9255
71.6087,86.3016,35.2152,4,10.3785,9256
15.4667,62.4136,85.6496,4,-0.0157,9257
3.6104,6.101,72.1935,4,6.8707,9258
37.991,89.8901,96.1967,4,20.6923,9259
95.085,66.2051,58.3661,4,23.212,9260
84.5137,55.7208,9.8545,4,9.175,9261
53.7624,23.1991,59.1496,4,0.2872,9262
29.741,83.5735,57.2489,4,0.6883,9263
38.9393,64.4466,1.9904,4,14.6524,9264
98.9037,81.0806,34.5385,4,-10.4223,9265
33.9826,15.7274,87.4442,4,16.2913,9266
28.4726,51.7469,67.7301,4,8.629,9267
63.4384,1.2753,13.8763,4,10.2846,9268
90.1657,8.7502,94.2753,4,9.2896,9269
89.0172,94.9132,35.8657,4,10.6834,9270
32.281,12.8063,44.6127,4,3.1986,9271
64.2735,99.623,65.1182,4,9.6299,9272
14.7966,92.571,17.4005,4,16.4309,9273
72.7485,79.863,90.745,4,12.8728,9274
90.9169,22.3244,51.3616,4,32.2087,9275
13.9473,77.0734,4.2968,4,4.9387,9276
39.4544,13.0428,21.2329,4,20.0275,9277
74.2827,75.7658,38.352,4,-0.1316,9278
70.5988,21.6714,42.0334,4,3.2097,9279
45.0882,81.6715,14.9125,4,-0.6499,9280
1.663,50.2697,69.3667,4,-8.3258,9281
54.1194,24.444,56.0822,4,10.2824,9282
81.7345,14.0474,97.6873,4,19.1468,9283
44.873,35.3279,52.6387,4,4.5465,9284
58.785,86.5267,95.9886,4,12.131,9285
7.7894,75.1543,38.9028,4,14.8513,9286
39.4403,57.2593,92.071,4,-7.9115,9287
51.0382,45.7147,71.9398,4,22.1879,9288
75.0932,94.5076,50.4031,4,9.3378,9289
70.4799,15.6467,36.2808,4,19.5036,9290
25.4357,35.0491,20.5681,4,6.9651,9291
82.6157,2.1571,68.078,4,11.0132,9292
1.1683,72.5605,50.1225,4,19.308,9293
78.1447,66.2692,2.9832,4,18.2746,9294
10.6732,6.0034,10.3355,4,21.1118,9295
71.543,82.9249,87.777,4,10.6737,9296
24.6388,46.2826,24.9662,4,22.8403,9297
64.3734,97.1936,59.1347,4,13.6619,9298
89.0592,90.8932,48.5047,4,12.1354,9299
1.1209,42.4464,83.035,4,21.9892,9300
58.4316,81.3021,96.033,4,21.526,9301
2.5342,85.8523,7.8396,4,3.8756,9302
92.8042,55.8543,68.6957,4,18.1306,9303
64.3568,31.5005,70.5591,4,2.0959,9304
50.858,77.999,60.3699,4,-4.5303,9305
43.5957,63.3123,89.1614,4,8.5325,9306
27.6961,57.8749,81.461,4,-0.8464,9307
55.6734,46.7545,62.0149,4,15.8583,9308
35.3609,19.1966,48.579,4,13.1287,9309
70.2093,61.9059,51.5485,4,6.8406,9310
86.8678,87.2772,0.3984,4,32.6834,9311
53.5504,83.8701,13.4003,4,10.5496,9312
23.7666,60.4324,83.7372,4,13.0113,9313
68.9876,72.4526,37.1826,4,-1.7974,9314
65.4238,65.4519,14.1117,4,7.1132,9315
96.0899,77.5208,55.8071,4,-4.5705,9316
6.5853,20.4141,99.7006,4,23.6089,9317
23.6259,33.3049,20.7062,4,8.3249,9318
36.03,63.0592,20.4632,4,3.6725,9319
95.0197,74.1639,47.0675,4,10.8688,9320
32.7327,37.0323,7.254,4,1.4636,9321
51.1442,38.2642,91.6151,4,7.6719,9322
11.6112,79.1308,9.1362,4,0.695,9323
55.841,92.6874,93.065,4,-3.1527,9324
13.3238,85.6528,74.9339,4,10.6362,9325
24.4597,47.423,60.1094,4,-2.9525,9326
28.131,65.8845,0.4134,4,32.8153,9327
45.481,9.0407,48.5177,4,-0.8587,9328
93.9658,26.6177,2.3163,4,19.3811,9329
41.118,88.1442,51.7163,4,5.1134,9330
86.7972,5.8465,53.7469,4,1.8737,9331
80.769,44.1391,42.8015,4,4.1337,9332
2.2914,42.2671,18.6247,4,3.1837,9333
20.4735,12.1278,54.9057,4,-3.8259,9334
65.6356,98.5817,48.1717,4,3.5346,9335
31.0321,48.4833,50.6577,4,13.9673,9336
65.0335,92.0774,59.5601,4,20.2129,9337
60.2298,8.8945,21.3722,4,6.1891,9338
10.063,44.3518,77.5399,4,3.6252,9339
71.1126,62.6117,50.015,4,14.7109,9340
4.3524,35.7808,87.1882,4,13.7105,9341
3.6326,52.2945,62.0014,4,11.2749,9342
78.8779,36.0916,19.3378,4,-8.2078,9343
0.5828,81.6799,23.603,4,-13.9179,9344
91.7275,82.5438,39.1066,4,19.0532,9345
59.9773,46.0304,79.3026,4,6.5454,9346
41.2887,26.1341,16.2739,4,8.3973,9347
25.7349,0.4095,59.2482,4,27.4584,9348
51.6155,4.6107,40.3697,4,30.9679,9349
13.4611,54.8403,10.2986,4,1.059,9350
14.8542,20.8604,3.9713,4,11.8171,9351
89.4895,32.1418,26.8629,4,1.4287,9352
66.4298,16.3959,86.741,4,14.482,9353
55.6314,40.6672,55.619,4,6.3894,9354
96.8836,15.8349,88.236,4,7.4863,9355
34.9374,89.5672,74.158,4,21.5033,9356
32.0699,39.0613,1.5113,4,7.8024,9357
24.9942,57.5116,74.0129,4,2.472,9358
94.3562,39.779,85.7717,4,17.1131,9359
38.7113,75.6944,4.1227,4,19.0618,9360
52.7444,69.8815,10.2974,4,12.6063,9361
57.0392,21.2327,9.8456,4,7.8539,9362
4.1514,37.5913,31.7997,4,5.1594,9363
74.6383,17.0814,30.8797,4,0.624,9364
32.269,10.2404,98.6782,4,14.9862,9365
43.9762,62.8011,20.446,4,7.4546,9366
36.8803,73.4747,75.842,4,13.0869,9367
45.1121,66.4544,81.8045,4,20.836,9368
80.9311,38.903,2.1121,4,10.3367,9369
39.3088,25.5778,7.5989,4,14.3646,9370
68.0966,66.3613,25.9621,4,18.483,9371
23.6727,82.7075,96.7987,4,14.6821,9372
86.7601,49.7156,37.4105,4,13.7035,9373
60.8671,40.8685,94.34,4,24.4514,9374
69.9208,63.4917,43.9692,4,-6.7152,9375
27.2285,40.014,40.335,4,23.3561,9376
32.3721,44.5022,80.4217,4,33.6099,9377
82.7643,67.3392,33.0832,4,24.7531,9378
95.4552,75.1939,8.3887,4,5.4004,9379
41.782,82.7512,49.3784,4,18.5348,9380
79.6151,29.8535,13.2611,4,18.388,9381
51.2693,46.8759,93.0094,4,-2.4522,9382
9.9541,68.3432,42.5117,4,0.651,9383
77.0146,60.9799,99.667,4,1.9845,9384
80.101,95.2873,91.7666,4,17.0437,9385
24.591,6.6703,30.518,4,15.4279,9386
32.6486,41.8286,34.2908,4,23.766,9387
40.0843,52.0844,29.0865,4,19.371,9388
27.7833,73.5661,24.3101,4,17.1887,9389
1.2633,8.3926,19.8392,4,13.9791,9390
28.2595,91.5965,17.5717,4,-8.9077,9391
33.1251,47.2027,99.2659,4,6.7542,9392
55.5146,44.6613,80.7808,4,10.9706,9393
41.8394,87.3226,82.1434,4,2.5241,9394
37.6656,78.5816,37.6151,4,14.2726,9395
84.9175,6.2242,75.6925,4,-4.0888,9396
1.1993,60.6652,44.882,4,22.0621,9397
76.1107,8.8679,83.1868,4,5.0875,9398
49.8084,59.7096,14.8942,4,-1.9224,9399
55.7334,28.3072,16.6319,4,16.6226,9400
74.0952,26.091,83.3052,4,24.3019,9401
95.9989,94.0026,98.3641,4,18.6762,9402
0.1045,55.7159,12.5109,4,2.0752,9403
89.7405,62.2249,89.4624,4,-2.1402,9404
62.7975,44.7371,17.4937,4,19.9853,9405
18.0406,55.6663,76.0082,4,11.3943,9406
46.4043,30.1483,28.6845,4,22.7985,9407
90.6717,73.6301,47.4778,4,2.2827,9408
64.8435,68.6139,95.0408,4,33.5205,9409
58.1682,9.3019,78.7693,4,-1.0479,9410
23.0351,22.9902,97.1352,4,-19.4789,9411
71.1981,12.0119,97.9707,4,11.5169,9412
8.4047,26.5732,77.9047,4,3.3414,9413
80.7179,44.7558,45.1428,4,14.5056,9414
28.3366,66.5879,33.5791,4,27.5689,9415
49.6169,87.4295,42.6896,4,2.0581,9416
88.1178,74.59,88.0915,4,-5.2769,9417
3.2397,77.4568,2.7761,4,12.4401,9418
53.3551,0.8097,40.2114,4,19.0829,9419
25.907,16.1528,39.8566,4,13.1194,9420
69.1999,17.3828,77.7564,4,19.0686,9421
89.0478,27.9096,80.8093,4,10.2805,9422
5.151,58.8278,25.3096,4,18.176,9423
61.2632,59.0348,69.3404,4,20.0573,9424
68.363,94.613,94.477,4,-0.6548,9425
88.4679,19.0537,42.8087,4,15.6835,9426
26.0664,22.0004,74.9589,4,30.7493,9427
27.8034,56.7302,73.5343,4,9.113,9428
38.4251,45.4188,51.0762,4,14.5546,9429
98.7036,19.7672,39.0051,4,13.4933,9430
67.8746,2.5975,82.0611,4,27.3009,9431
69.8428,44.9447,59.6826,4,22.7143,9432
33.365,48.5986,26.0459,4,17.8928,9433
81.8284,68.2171,63.6083,4,21.0141,9434
59.572,82.5382,6.5115,4,18.0422,9435
48.9333,28.818,30.6559,4,10.3917,9436
18.1624,96.3029,13.6448,4,12.6693,9437
94.6854,15.087,59.1639,4,23.6009,9438
79.583,14.0313,11.3438,4,17.8411,9439
81.0422,97.516,50.8448,4,-22.933,9440
41.339,34.676,47.1516,4,6.0558,9441
0.4364,67.7653,88.743,4,11.6624,9442
31.2305,65.7615,47.8834,4,13.0845,9443
84.3037,50.2708,86.0128,4,12.111,9444
54.2731,31.2212,46.211,4,12.1852,9445
23.9858,11.197,48.1267,4,11.7658,9446
90.0703,4.9783,79.2666,4,27.4897,9447
69.9788,98.9274,43.8811,4,15.8118,9448
95.6924,4.2965,81.1994,4,2.4707,9449
72.1123,38.5873,17.0277,4,15.7604,9450
37.4892,6.3944,74.0145,4,2.4957,9451
82.4832,17.2466,88.1523,4,13.7124,9452
29.332,38.4433,99.3045,4,20.2164,9453
21.8245,82.2613,63.2159,4,30.6858,9454
97.749,24.995,82.2804,4,1.9494,9455
21.8234,3.201,93.7605,4,8.4052,9456
70.3516,2.478,3.2834,4,-11.7566,9457
53.0012,84.5944,63.4441,4,22.9963,9458
61.9899,2.2856,61.4204,4,-2.4128,9459
69.5891,38.9385,39.7881,4,-0.4483,9460
77.4819,82.3626,35.8185,4,8.5339,9461
6.2007,5.2459,59.4973,4,-4.5991,9462
59.8634,87.4633,57.8776,4,-1.269,9463
29.7732,9.9825,5.4507,4,9.6186,9464
64.4468,49.0884,17.0994,4,-1.7635,9465
90.6613,42.8101,7.2787,4,14.8353,9466
75.0013,63.2682,68.1365,4,14.44,9467
2.6265,51.1308,85.0759,4,-7.6772,9468
85.0377,15.6492,5.7737,4,-4.0688,9469
60.62,62.9993,70.7654,4,5.5522,9470
95.2643,34.5191,92.2204,4,-6.3919,9471
9.4305,99.1187,60.2969,4,31.8856,9472
98.8064,69.034,65.0128,4,6.8584,9473
45.034,45.7585,15.8115,4,5.8295,9474
12.9504,53.8661,22.5549,4,-13.4041,9475
71.0595,92.1507,70.7177,4,20.1707,9476
31.4843,58.9504,11.1812,4,10.7363,9477
37.7426,24.2411,82.0528,4,21.787,9478
10.6029,74.3778,25.5335,4,3.873,9479
56.8144,91.5287,62.6485,4,-4.8346,9480
63.5272,63.2216,17.2332,4,13.685,9481
72.4596,62.3085,12.1045,4,8.5251,9482
23.5122,9.7549,17.9838,4,5.3696,9483
67.2485,29.6361,46.8788,4,5.8326,9484
95.6575,70.0052,95.2956,4,11.7925,9485
19.2241,77.7188,62.6543,4,24.4909,9486
16.4154,98.4493,60.949,4,-2.1968,9487
78.799,47.4846,59.7195,4,17.1747,9488
2.6627,87.0762,41.6489,4,24.8486,9489
92.9154,48.0948,54.7227,4,13.3849,9490
51.0351,97.5489,99.3062,4,17.3714,9491
52.5376,37.469,95.7866,4,5.179,9492
8.0091,97.5789,48.3971,4,35.6242,9493
57.9128,53.5361,84.7202,4,-8.8068,9494
69.7728,42.2025,46.5914,4,8.2282,9495
33.1215,10.7964,30.9119,4,3.9958,9496
11.3527,22.5664,45.4686,4,22.3505,9497
68.8177,55.1074,6.9992,4,12.8367,9498
47.573,2.7683,62.8871,4,8.4391,9499
